Trade Date,EUR,AUD,CHF,GBP,JPY,NZD,SEK
1972-06-05,1.676417,0.839631,3.8432,0.382936,304.69,0.83682,4.7427
1972-06-06,1.678379,0.839631,3.8421,0.38301,304.51,0.83682,4.7461
1972-06-07,1.674527,0.839631,3.8366,0.382922,304.41,0.840336,4.7427
1972-06-08,1.672565,0.839631,3.8329,0.382966,304.32,0.840336,4.7393
1972-06-09,1.672565,0.839631,3.8329,0.382966,304.23,0.840336,4.7388
1972-06-12,1.672565,0.839631,3.8278,0.383583,304.51,0.840336,4.7393
1972-06-13,1.671621,0.839631,3.8179,0.383494,304.04,0.839631,4.7405
1972-06-14,1.670676,0.839631,3.8197,0.383436,303.95,0.839631,4.7393
1972-06-15,1.67351,0.839631,3.8157,0.384497,304.04,0.83682,4.7293
1972-06-16,1.67351,0.839631,3.8088,0.385907,303.95,0.840336,4.7326
1972-06-19,1.672565,0.839631,3.8059,0.385951,303.86,0.840336,4.7304
1972-06-20,1.676417,0.839631,3.7979,0.386847,303.4,0.840336,4.7371
1972-06-21,1.672565,0.839631,3.794,0.388199,302.94,0.840336,4.7438
1972-06-22,1.678379,0.839631,3.7786,0.388802,302.07,0.840336,4.7664
1972-06-29,1.670676,0.839631,3.7495,0.405927,300.75,0.840336,4.7148
1972-06-30,1.664935,0.839631,3.7425,0.409668,300.93,0.840336,4.7059
1972-07-03,1.664935,0.839631,3.7481,0.413052,300.84,0.838926,4.7103
1972-07-05,1.661083,0.839631,3.7707,0.408831,300.03,0.83682,4.7483
1972-07-06,1.662972,0.839631,3.7594,0.410593,300.57,0.837872,4.7393
1972-07-07,1.662972,0.839631,3.7559,0.410088,300.93,0.83682,4.7427
1972-07-10,1.662972,0.839631,3.7552,0.4095,301.3,0.837521,4.7371
1972-07-11,1.662972,0.839631,3.7545,0.409668,301.57,0.838223,4.7382
1972-07-12,1.662972,0.839631,3.7523,0.408914,301.2,0.837521,4.7371
1972-07-13,1.655414,0.839631,3.752,0.407548,301.02,0.838574,4.7309
1972-07-14,1.657304,0.839631,3.753,0.408747,301.2,0.838926,4.7226
1972-07-17,1.659193,0.839631,3.7538,0.409082,301.02,0.83682,4.7259
1972-07-18,1.660138,0.839631,3.7707,0.409082,300.75,0.83682,4.7281
1972-07-19,1.659193,0.839631,3.7771,0.408914,301.2,0.838574,4.7259
1972-07-20,1.670676,0.839631,3.77,0.408664,300.93,0.838574,4.7237
1972-07-21,1.664935,0.839631,3.775,0.40808,301.11,0.837521,4.7248
1972-07-24,1.668714,0.839631,3.7811,0.408864,301.2,0.838574,4.7326
1972-07-25,1.668714,0.839631,3.775,0.408463,300.75,0.837521,4.7382
1972-07-26,1.668714,0.839631,3.7718,0.408447,301.2,0.839631,4.7382
1972-07-27,1.668714,0.839631,3.775,0.40808,301.2,0.840336,4.7304
1972-07-28,1.668714,0.839631,3.775,0.40833,301.2,0.840336,4.7304
1972-07-31,1.668714,0.839631,3.7736,0.408197,301.39,0.83682,4.7281
1972-08-01,1.667769,0.839631,3.7736,0.408413,301.2,0.837521,4.7248
1972-08-02,1.669658,0.839631,3.7786,0.40808,301.2,0.837521,4.7259
1972-08-03,1.670676,0.839631,3.7793,0.408213,301.2,0.837521,4.727
1972-08-04,1.668714,0.839631,3.7779,0.40808,300.93,0.83682,4.7259
1972-08-07,1.668714,0.839631,3.7757,0.40808,301.11,0.837521,4.7259
1972-08-08,1.668714,0.837521,3.7768,0.407714,301.2,0.83682,4.7237
1972-08-09,1.668714,0.839631,3.7786,0.407498,301.2,0.838223,4.7248
1972-08-10,1.671621,0.839631,3.7786,0.407747,301.11,0.837521,4.7259
1972-08-11,1.672565,0.839631,3.7793,0.407797,301.11,0.83682,4.7248
1972-08-14,1.670676,0.839631,3.7793,0.40778,301.11,0.83682,4.7237
1972-08-15,1.669658,0.839631,3.7821,0.407598,301.2,0.83682,4.7237
1972-08-16,1.670676,0.839631,3.7836,0.407465,301.2,0.838223,4.727
1972-08-17,1.677362,0.839631,3.7886,0.40778,301.2,0.837521,4.7293
1972-08-18,1.672565,0.839631,3.7879,0.408013,301.2,0.837521,4.7276
1972-08-21,1.675472,0.839631,3.7915,0.408197,301.11,0.83682,4.7298
1972-08-22,1.674019,0.839631,3.7821,0.408814,301.2,0.83682,4.7253
1972-08-23,1.672565,0.839631,3.7793,0.408563,301.2,0.83682,4.7242
1972-08-24,1.671621,0.839631,3.7793,0.408831,301.2,0.83682,4.7259
1972-08-25,1.672565,0.839631,3.7864,0.408747,301.2,0.83682,4.727
1972-08-28,1.675472,0.839631,3.7777,0.408764,301.2,0.83682,4.727
1972-08-29,1.674527,0.839631,3.7821,0.408213,301.2,0.83682,4.727
1972-08-30,1.672565,0.839631,3.7786,0.408013,301.11,0.83682,4.7231
1972-08-31,1.674527,0.839631,3.7818,0.408447,301.11,0.83682,4.7248
1972-09-01,1.675472,0.839631,3.7793,0.408347,301.11,0.83682,4.727
1972-09-05,1.675472,0.839631,3.7821,0.408413,301.2,0.83682,4.7293
1972-09-06,1.675472,0.839631,3.7811,0.40823,301.2,0.83682,4.727
1972-09-07,1.676417,0.839631,3.7775,0.408413,301.11,0.83682,4.7293
1972-09-08,1.677362,0.839631,3.7787,0.408714,301.11,0.83682,4.7281
1972-09-11,1.674019,0.839631,3.78,0.408764,301.2,0.83682,4.7304
1972-09-12,1.674963,0.839631,3.7807,0.408814,301.11,0.83682,4.7293
1972-09-13,1.674527,0.839631,3.7793,0.40863,301.11,0.83682,4.7287
1972-09-14,1.674527,0.839631,3.7836,0.408563,301.11,0.838574,4.7259
1972-09-15,1.674527,0.839631,3.7847,0.408664,301.11,0.838574,4.7253
1972-09-18,1.677362,0.839631,3.7918,0.408747,301.11,0.838574,4.7248
1972-09-19,1.674527,0.839631,3.7904,0.40935,301.11,0.839278,4.7259
1972-09-20,1.674527,0.839631,3.7904,0.409165,301.11,0.838926,4.7259
1972-09-21,1.676417,0.839631,3.7915,0.409299,301.11,0.838574,4.7265
1972-09-22,1.678379,0.839631,3.79,0.410846,301.11,0.837521,4.727
1972-09-25,1.675472,0.839631,3.7925,0.411032,301.11,0.840336,4.727
1972-09-26,1.677362,0.839631,3.7958,0.411404,301.11,0.840336,4.7281
1972-09-27,1.678815,0.839631,3.7951,0.411794,301.02,0.840336,4.7298
1972-09-28,1.679324,0.839631,3.8019,0.412831,301.11,0.837521,4.7427
1972-09-29,1.680269,0.839631,3.8023,0.413309,301.11,0.837521,4.745
1972-10-02,1.678379,0.839631,3.8066,0.412507,301.11,0.837521,4.7405
1972-10-03,1.686155,0.839631,3.8045,0.412694,301.11,0.837521,4.7393
1972-10-04,1.682231,0.839631,3.7965,0.412541,301.11,0.841397,4.7354
1972-10-05,1.681286,0.839631,3.7882,0.412677,301.11,0.841397,4.7326
1972-10-06,1.686155,0.839631,3.7872,0.412933,300.93,0.838574,4.7371
1972-10-10,1.684193,0.839631,3.7922,0.413377,300.93,0.838574,4.7405
1972-10-11,1.682231,0.839631,3.7971,0.413155,301.02,0.838574,4.7405
1972-10-12,1.684193,0.839631,3.7994,0.413479,301.02,0.838574,4.7427
1972-10-13,1.686155,0.839631,3.7994,0.413582,301.11,0.838574,4.7438
1972-10-16,1.686155,0.840336,3.7983,0.415714,301.11,0.840336,4.7551
1972-10-17,1.688117,0.840336,3.7979,0.415386,301.11,0.840336,4.7529
1972-10-18,1.6871,0.840336,3.7961,0.415282,301.11,0.840336,4.7483
1972-10-19,1.686155,0.840336,3.794,0.417973,301.02,0.840336,4.7416
1972-10-20,1.6871,0.840336,3.7976,0.417955,300.75,0.83682,4.7438
1972-10-24,1.690079,0.839631,3.8043,0.420964,301.02,0.838574,4.7506
1972-10-25,1.690079,0.839631,3.7994,0.423549,301.2,0.838926,4.7483
1972-10-26,1.690079,0.839631,3.799,0.426621,300.84,0.838574,4.7472
1972-10-27,1.689062,0.839631,3.7987,0.426257,300.48,0.83682,4.7483
1972-10-30,1.688117,0.840336,3.7979,0.429185,301.02,0.838574,4.7472
1972-10-31,1.688117,0.839631,3.7994,0.427259,301.11,0.837521,4.7483
1972-11-01,1.688117,0.839631,3.7981,0.424358,301.02,0.834028,4.7495
1972-11-02,1.686155,0.839631,3.7965,0.424953,300.66,0.834725,4.7495
1972-11-03,1.686155,0.839631,3.7972,0.426439,299.94,0.837521,4.7483
1972-11-06,1.686155,0.839631,3.801,0.424358,301.02,0.837521,4.7483
1972-11-08,1.688117,0.839631,3.8019,0.425351,301.02,0.837521,4.7478
1972-11-09,1.690079,0.839631,3.8008,0.426494,301.02,0.837521,4.7483
1972-11-10,1.689062,0.839631,3.8023,0.425894,300.93,0.837521,4.7461
1972-11-13,1.686155,0.839631,3.8019,0.425713,301.02,0.838574,4.7444
1972-11-14,1.686155,0.839631,3.803,0.425459,301.02,0.838926,4.7438
1972-11-15,1.685138,0.839631,3.7994,0.424556,301.11,0.837521,4.7427
1972-11-16,1.686155,0.839631,3.8012,0.423819,301.11,0.837872,4.7438
1972-11-17,1.689062,0.839631,3.8023,0.425459,301.02,0.837521,4.7427
1972-11-20,1.688117,0.840336,3.8023,0.425351,301.11,0.83682,4.7433
1972-11-21,1.687609,0.839631,3.8008,0.425206,301.11,0.837872,4.7427
1972-11-22,1.688117,0.839631,3.799,0.425369,301.11,0.837521,4.7438
1972-11-24,1.688117,0.840336,3.7925,0.425568,301.02,0.83682,4.7427
1972-11-27,1.690079,0.839631,3.7739,0.425423,301.11,0.83682,4.7438
1972-11-28,1.690079,0.839631,3.785,0.425188,301.2,0.83682,4.7438
1972-11-29,1.686155,0.839631,3.7764,0.425026,301.11,0.83682,4.7416
1972-11-30,1.686155,0.839631,3.7761,0.425134,301.11,0.83682,4.7393
1972-12-01,1.686155,0.839631,3.7658,0.426003,301.11,0.83682,4.7438
1972-12-04,1.682231,0.839631,3.7729,0.425931,301.11,0.83682,4.7461
1972-12-05,1.682231,0.839631,3.7718,0.426512,301.11,0.83682,4.7461
1972-12-06,1.682231,0.839631,3.7743,0.426567,301.11,0.83682,4.7438
1972-12-07,1.684193,0.839631,3.7743,0.427259,301.11,0.83682,4.7461
1972-12-08,1.686155,0.839631,3.7747,0.426767,301.11,0.83717,4.7455
1972-12-11,1.684193,0.839631,3.775,0.427716,301.07,0.83682,4.7419
1972-12-12,1.683248,0.839631,3.7775,0.427698,301.11,0.83682,4.745
1972-12-13,1.684193,0.839631,3.7743,0.42735,301.11,0.83682,4.745
1972-12-14,1.682231,0.839631,3.7718,0.427077,301.11,0.83612,4.745
1972-12-15,1.683248,0.839631,3.7718,0.426076,301.11,0.83612,4.745
1972-12-18,1.686155,0.839631,3.7736,0.425931,301.11,0.83682,4.7438
1972-12-19,1.683248,0.839631,3.7745,0.426658,301.11,0.835422,4.7438
1972-12-20,1.682231,0.839631,3.77,0.426221,301.11,0.837521,4.7427
1972-12-21,1.682231,0.839631,3.7615,0.426494,301.11,0.83612,4.7416
1972-12-22,1.682231,0.839631,3.7594,0.425985,301.11,0.83612,4.7416
1972-12-26,1.682231,0.785793,3.758,0.425786,301.39,0.83612,4.7416
1972-12-27,1.682231,0.785546,3.7594,0.425459,302.02,0.83612,4.741
1972-12-28,1.682231,0.785546,3.7679,0.425967,302.02,0.83682,4.7427
1972-12-29,1.683248,0.785423,3.7707,0.425894,301.66,0.83682,4.7438
1973-01-02,1.686155,0.785423,3.7714,0.42604,301.39,0.83682,4.7438
1973-01-03,1.683248,0.785546,3.7636,0.425767,301.43,0.83682,4.7438
1973-01-04,1.684193,0.785546,3.7672,0.425478,301.2,0.837521,4.7438
1973-01-05,1.684193,0.785546,3.7651,0.425224,301.3,0.83682,4.7433
1973-01-08,1.684193,0.785546,3.7693,0.425351,302.21,0.834725,4.7478
1973-01-09,1.684702,0.785546,3.7631,0.425279,302.07,0.83682,4.7486
1973-01-10,1.684193,0.785546,3.7585,0.42508,301.84,0.83682,4.7461
1973-01-11,1.683248,0.786782,3.7612,0.425297,301.48,0.83682,4.7466
1973-01-12,1.684193,0.786782,3.7619,0.425206,301.66,0.83682,4.7461
1973-01-15,1.684193,0.786782,3.7644,0.425369,301.66,0.83682,4.7478
1973-01-16,1.683248,0.786782,3.7633,0.425369,301.93,0.83682,4.7495
1973-01-17,1.684193,0.786782,3.7601,0.425044,302.11,0.83682,4.7472
1973-01-18,1.686155,0.786782,3.7601,0.424971,302.21,0.83682,4.7472
1973-01-19,1.686155,0.786782,3.759,0.42508,302.57,0.83682,4.7483
1973-01-22,1.686155,0.786782,3.7202,0.424899,302.48,0.835422,4.7461
1973-01-23,1.682231,0.786782,3.7313,0.424574,301.66,0.83682,4.7438
1973-01-24,1.678379,0.786782,3.695,0.423819,302.11,0.83682,4.7438
1973-01-25,1.678379,0.786782,3.6778,0.423639,301.84,0.83682,4.7388
1973-01-26,1.678379,0.786782,3.6711,0.423549,301.75,0.83682,4.7393
1973-01-29,1.676417,0.786782,3.6225,0.421763,301.66,0.83682,4.7281
1973-01-30,1.670676,0.786782,3.6186,0.420345,301.39,0.83682,4.7081
1973-01-31,1.674527,0.786782,3.6206,0.419868,301.39,0.83682,4.707
1973-02-01,1.659193,0.786782,3.6049,0.418918,300.93,0.83682,4.6992
1973-02-02,1.662972,0.786782,3.614,0.423012,299.58,0.83682,4.7059
1973-02-05,1.666824,0.786782,3.601,0.420027,300.75,0.83682,4.7081
1973-02-06,1.666824,0.786782,3.5868,0.420345,299.85,0.83682,4.7059
1973-02-07,1.662972,0.786782,3.5855,0.419639,299.85,0.83682,4.7037
1973-02-08,1.659193,0.786782,3.56,0.419674,299.4,0.83682,4.7053
1973-02-09,1.657304,0.786782,3.5651,0.419851,293.26,0.83682,4.7037
1973-02-14,1.556143,0.706714,3.3875,0.404858,265.96,0.757576,4.5045
1973-02-15,1.562829,0.705716,3.358,0.408163,263.02,0.757576,4.5147
1973-02-16,1.551202,0.705716,3.367,0.410998,263.85,0.757576,4.2772
1973-02-20,1.54626,0.705716,3.3636,0.410088,265.96,0.757289,4.5106
1973-02-21,1.54953,0.70922,3.3422,0.4095,264.9,0.757289,4.5045
1973-02-22,1.54953,0.70922,3.252,0.406339,265.46,0.757174,4.5055
1973-02-23,1.504618,0.70922,3.2733,0.404204,264.9,0.757576,4.4583
1973-02-26,1.510868,0.706714,3.2563,0.40568,265.6,0.757289,4.4583
1973-02-27,1.510868,0.70922,3.2,0.405186,265.96,0.757289,4.4583
1973-02-28,1.507743,0.70922,3.1299,0.401606,265.67,0.757117,4.4543
1973-03-01,1.492264,0.70922,3.1299,0.4,265.6,0.757002,4.4385
1973-03-06,1.471116,0.704225,3.1928,0.406174,261.78,0.75188,4.386
1973-03-07,1.468137,0.704225,3.1796,0.404531,261.92,0.75188,4.3573
1973-03-08,1.471116,0.70922,3.1726,0.404367,261.44,0.756716,4.3103
1973-03-09,1.468137,0.708215,3.1827,0.404776,260.42,0.763359,4.3384
1973-03-12,1.471116,0.70922,3.231,0.404858,257.07,0.757576,4.3898
1973-03-13,1.486159,0.70922,3.268,0.405104,254.97,0.757576,4.4248
1973-03-14,1.501493,0.70922,3.2436,0.405844,254.45,0.757576,4.4563
1973-03-15,1.483107,0.70922,3.2041,0.405844,255.75,0.757576,4.4209
1973-03-16,1.492264,0.70922,3.2394,0.407,260.08,0.757576,4.4346
1973-03-19,1.498441,0.70922,3.252,0.406504,263.16,0.757576,4.4743
1973-03-20,1.501493,0.70922,3.2425,0.405433,263.16,0.757576,4.4783
1973-03-21,1.501493,0.70922,3.2468,0.404253,263.16,0.757576,4.4843
1973-03-22,1.498441,0.70922,3.2478,0.404204,263.5,0.757576,4.4803
1973-03-23,1.501493,0.706714,3.2404,0.404253,266.03,0.757576,4.4863
1973-03-26,1.498441,0.706714,3.23,0.403763,265.53,0.757576,4.4823
1973-03-27,1.495316,0.706714,3.2248,0.402998,265.39,0.754717,4.4823
1973-03-28,1.498441,0.706714,3.2279,0.402998,265.6,0.752106,4.4924
1973-03-29,1.498441,0.706714,3.2352,0.402901,265.67,0.753296,4.4939
1973-03-30,1.501493,0.706714,3.2436,0.403959,265.96,0.753296,4.4944
1973-04-02,1.501493,0.706714,3.2648,0.403616,266.03,0.754717,4.5203
1973-04-03,1.510868,0.706714,3.26,0.403845,265.46,0.753296,4.5285
1973-04-04,1.503092,0.706714,3.2352,0.402998,264.97,0.754148,4.4863
1973-04-05,1.498441,0.706714,3.2331,0.40282,264.55,0.754148,4.4863
1973-04-06,1.503092,0.706714,3.2404,0.402739,264.76,0.754148,4.4984
1973-04-09,1.504618,0.706714,3.2373,0.402625,265.53,0.754148,4.5045
1973-04-10,1.501493,0.706714,3.2373,0.402139,265.53,0.75358,4.5188
1973-04-11,1.501493,0.706714,3.2305,0.401962,265.67,0.746269,4.5086
1973-04-12,1.501493,0.706714,3.23,0.402674,266.03,0.746269,4.5045
1973-04-13,1.503092,0.706714,3.2362,0.403145,265.89,0.746269,4.5045
1973-04-16,1.504618,0.706714,3.2373,0.402868,265.6,0.746269,4.5167
1973-04-17,1.501493,0.706714,3.23,0.402495,265.46,0.75188,4.5106
1973-04-18,1.500767,0.706714,3.2362,0.402852,265.46,0.75188,4.5055
1973-04-19,1.499967,0.706714,3.241,0.402625,265.53,0.75188,4.5167
1973-04-20,1.504618,0.706714,3.2415,0.402447,265.6,0.75188,4.5147
1973-04-23,1.504618,0.706714,3.241,0.402495,265.6,0.75188,4.5147
1973-04-24,1.501493,0.706714,3.2452,0.402641,265.46,0.754717,4.5239
1973-04-25,1.507743,0.706714,3.2436,0.401929,265.46,0.754717,4.5249
1973-04-26,1.506144,0.706714,3.2468,0.402204,265.6,0.754717,4.5208
1973-04-27,1.509269,0.706714,3.2436,0.402139,265.6,0.754717,4.5269
1973-04-30,1.507743,0.706714,3.2415,0.401768,265.53,0.749064,4.5249
1973-05-01,1.507743,0.706714,3.2404,0.401881,265.53,0.749625,4.5208
1973-05-02,1.506144,0.706714,3.2415,0.401043,265.53,0.750751,4.5208
1973-05-03,1.506944,0.706714,3.2457,0.401719,265.53,0.757002,4.5249
1973-05-04,1.508543,0.706714,3.2489,0.401671,265.53,0.754717,4.5249
1973-05-07,1.509269,0.706714,3.2515,0.401397,265.53,0.757289,4.5249
1973-05-08,1.509269,0.706714,3.2415,0.400256,265.67,0.756716,4.5249
1973-05-09,1.504618,0.706714,3.2394,0.399297,265.04,0.755287,4.5126
1973-05-10,1.504618,0.706714,3.2425,0.399122,265.04,0.754717,4.5137
1973-05-11,1.504618,0.706714,3.2368,0.398248,265.46,0.754717,4.5137
1973-05-14,1.498441,0.706714,3.1796,0.393856,264.76,0.75188,4.4623
1973-05-15,1.483107,0.706714,3.1447,0.390016,262.47,0.757174,4.3898
1973-05-16,1.474096,0.706714,3.1576,0.393159,262.95,0.757289,4.417
1973-05-17,1.474096,0.706714,3.1636,0.392619,264.48,0.757289,4.4189
1973-05-18,1.47257,0.706714,3.1447,0.39208,264.27,0.757289,4.4033
1973-05-21,1.453457,0.706714,3.096,0.389181,262.95,0.757174,4.3535
1973-05-22,1.45055,0.706714,3.1027,0.390549,263.57,0.757174,4.3516
1973-05-23,1.45055,0.706714,3.0979,0.391313,264.2,0.757174,4.3649
1973-05-24,1.453457,0.706714,3.1075,0.392773,264.55,0.757174,4.3668
1973-05-25,1.459271,0.706714,3.126,0.393778,264.83,0.757289,4.3821
1973-05-29,1.456364,0.706714,3.1124,0.391236,264.9,0.754717,4.344
1973-05-30,1.447643,0.706714,3.0941,0.38994,264.83,0.754717,4.3085
1973-05-31,1.447643,0.706714,3.0864,0.389696,264.69,0.757174,4.2772
1973-06-01,1.422135,0.706714,3.0741,0.388651,264.06,0.749064,4.2753
1973-06-04,1.4084,0.706714,3.0303,0.387147,262.88,0.747664,4.1929
1973-06-05,1.411088,0.706714,3.0488,0.387597,262.88,0.749064,4.1964
1973-06-06,1.397571,0.706714,3.0703,0.389105,264.13,0.754717,4.2808
1973-06-07,1.394882,0.706714,3.0883,0.388651,264.27,0.754717,4.2827
1973-06-08,1.392193,0.706714,3.0807,0.3885,264.41,0.754717,4.2589
1973-06-11,1.4084,0.706714,3.0883,0.388727,264.69,0.754717,4.2535
1973-06-12,1.402949,0.706714,3.0731,0.38847,264.69,0.754717,4.2499
1973-06-13,1.402949,0.706714,3.0979,0.388651,264.62,0.754717,4.2735
1973-06-14,1.402949,0.706714,3.0798,0.388048,264.69,0.757289,4.2517
1973-06-15,1.397571,0.706714,3.0637,0.387597,264.69,0.757289,4.2283
1973-06-18,1.373807,0.706714,3.0432,0.387447,264.69,0.757289,4.2017
1973-06-19,1.376351,0.706714,3.0562,0.388954,264.83,0.757289,4.2283
1973-06-20,1.382964,0.706714,3.0637,0.3885,264.97,0.757289,4.2159
1973-06-21,1.381583,0.706714,3.0423,0.388651,265.04,0.757289,4.2141
1973-06-22,1.366031,0.70373,3.0404,0.3885,265.04,0.757289,4.1946
1973-06-25,1.366031,0.704722,3.0497,0.38835,265.18,0.757289,4.1964
1973-06-26,1.371191,0.704722,3.0423,0.388048,265.18,0.757289,4.1858
1973-06-27,1.35077,0.705467,3.034,0.387522,265.18,0.757289,4.1408
1973-06-28,1.331003,0.706714,3.0211,0.387147,265.18,0.757289,4.075
1973-07-02,1.272719,0.704225,2.8902,0.387567,265.25,0.757289,4.0209
1973-07-03,1.283984,0.707965,2.8313,0.387747,265.04,0.757289,4.0241
1973-07-05,1.252952,0.706714,2.7902,0.388576,265.11,0.757289,4.0161
1973-07-06,1.229697,0.704225,2.6991,0.391007,262.12,0.75188,3.9683
1973-07-09,1.225482,0.704225,2.7647,0.39093,259.4,0.726216,3.9761
1973-07-10,1.257313,0.704225,2.8736,0.392619,263.16,0.729927,4.0816
1973-07-11,1.288562,0.705467,2.8852,0.392619,264.83,0.729927,4.1408
1973-07-12,1.266106,0.705467,2.8653,0.393035,264.76,0.739645,4.1152
1973-07-13,1.279478,0.705467,2.8686,0.393391,265.04,0.739372,4.1254
1973-07-16,1.266106,0.705467,2.8498,0.392696,265.11,0.735294,4.0816
1973-07-17,1.252952,0.704225,2.8169,0.393082,265.25,0.75188,4.0486
1973-07-18,1.229697,0.704225,2.7871,0.393005,265.11,0.729927,4.0161
1973-07-19,1.235947,0.704225,2.849,0.394711,265.18,0.731529,4.0683
1973-07-20,1.242269,0.702988,2.8225,0.393778,265.6,0.735294,4.0453
1973-07-23,1.235947,0.708466,2.8121,0.394477,266.17,0.738552,4.0306
1973-07-24,1.238054,0.708466,2.805,0.396747,265.6,0.740741,4.0323
1973-07-25,1.238054,0.708466,2.8043,0.399441,265.53,0.740741,4.0225
1973-07-26,1.22759,0.704225,2.7933,0.402414,265.6,0.740741,4.0
1973-07-27,1.235947,0.704225,2.805,0.399361,264.76,0.740741,4.0128
1973-07-30,1.242269,0.704225,2.8361,0.399441,263.57,0.740741,4.0453
1973-07-31,1.261673,0.704225,2.8409,0.40016,263.44,0.740741,4.0486
1973-08-01,1.246557,0.70922,2.8409,0.397298,263.44,0.740741,4.029
1973-08-02,1.255133,0.706714,2.8531,0.397614,264.76,0.740741,4.0519
1973-08-03,1.257313,0.705219,2.8474,0.398645,265.39,0.731529,4.0486
1973-08-06,1.270539,0.706714,2.8818,0.401204,265.11,0.735294,4.0634
1973-08-07,1.272719,0.706714,2.8661,0.400481,265.25,0.735835,4.0733
1973-08-08,1.270539,0.706215,2.8629,0.4,265.18,0.735835,4.07
1973-08-09,1.277225,0.706215,2.8918,0.403063,265.11,0.736377,4.122
1973-08-10,1.283984,0.706215,2.9499,0.40404,265.25,0.735835,4.1459
1973-08-13,1.283984,0.707214,2.9533,0.40404,265.46,0.738007,4.1288
1973-08-14,1.307094,0.707214,3.0148,0.40494,265.46,0.738007,4.1946
1973-08-15,1.307094,0.707214,3.0266,0.406174,265.46,0.737463,4.2052
1973-08-16,1.335872,0.706714,3.0488,0.406669,265.39,0.737463,4.2301
1973-08-17,1.331003,0.706714,3.0386,0.405927,265.53,0.739372,4.2017
1973-08-20,1.311817,0.706714,2.9499,0.403714,265.6,0.743494,4.1408
1973-08-21,1.309419,0.706714,3.046,0.405022,265.18,0.743494,4.1824
1973-08-22,1.326134,0.706314,3.0377,0.405597,265.25,0.740741,4.1982
1973-08-23,1.331003,0.707214,3.0628,0.407,265.25,0.740741,4.2194
1973-08-24,1.323736,0.707214,3.0367,0.406752,265.25,0.740741,4.1982
1973-08-27,1.316541,0.707214,3.0432,0.406339,265.32,0.740741,4.2194
1973-08-28,1.328605,0.707214,3.0478,0.406918,265.32,0.740741,4.223
1973-08-29,1.316541,0.707214,3.0211,0.40568,265.32,0.740741,4.1999
1973-08-30,1.314143,0.706215,3.0303,0.407,265.39,0.740741,4.2176
1973-08-31,1.328605,0.706215,3.0349,0.406835,265.39,0.740741,4.2176
1973-09-04,1.321337,0.707214,3.0312,0.409668,265.46,0.740741,4.2248
1973-09-05,1.314143,0.707214,3.0157,0.412882,265.39,0.740741,4.2017
1973-09-06,1.307094,0.707214,3.0257,0.412882,265.39,0.740741,4.207
1973-09-07,1.311817,0.707214,3.0003,0.413479,265.39,0.740741,4.2159
1973-09-10,1.304695,0.673401,3.012,0.414508,265.39,0.674992,4.2105
1973-09-11,1.311817,0.672948,3.0285,0.415196,265.46,0.674536,4.2212
1973-09-12,1.311817,0.672948,3.0193,0.415541,265.6,0.675676,4.2194
1973-09-13,1.309419,0.674536,3.0367,0.414336,265.6,0.677966,4.2355
1973-09-14,1.314143,0.674536,3.0321,0.41468,265.6,0.677966,4.2301
1973-09-17,1.300044,0.674536,3.0057,0.414766,265.53,0.677966,4.1982
1973-09-18,1.300044,0.674536,3.0075,0.413822,265.53,0.677966,4.1911
1973-09-19,1.30237,0.674536,3.0166,0.413565,265.46,0.677966,4.207
1973-09-20,1.288562,0.674536,2.9931,0.413052,265.39,0.677966,4.1754
1973-09-21,1.288562,0.674536,3.0139,0.412541,265.25,0.677966,4.2034
1973-09-24,1.30237,0.674536,3.0084,0.412797,265.39,0.677966,4.1999
1973-09-25,1.30237,0.674536,3.0093,0.412797,265.46,0.675676,4.1929
1973-09-26,1.300044,0.674536,3.0148,0.412712,265.53,0.675676,4.1964
1973-09-27,1.300044,0.675676,3.0221,0.413343,265.6,0.675676,4.2017
1973-09-28,1.30237,0.675676,3.0303,0.414336,265.6,0.675676,4.2052
1973-10-01,1.304695,0.675676,3.0248,0.414336,265.6,0.675676,4.2052
1973-10-02,1.307094,0.674536,3.0166,0.41468,265.75,0.673401,4.207
1973-10-03,1.304695,0.674536,3.0202,0.414285,265.89,0.673401,4.2105
1973-10-04,1.304695,0.674536,3.0211,0.414456,265.96,0.673401,4.2123
1973-10-05,1.304695,0.674536,3.0184,0.414422,266.17,0.673401,4.2176
